5.802285807511059268e+00,2.479187725501810768e-02,1.785462037414681929e-02,-1.757075777814926243e-01,1.808433222592912420e-02,9.056509632624250294e-02,-6.263406600675093527e-02,7.083994899770029718e-02,-8.226758377425513746e-02,-8.786090229251221351e-02,2.735249075026336546e-02,1.012093017578999249e-01,3.010911310372836880e-01
5.802230456826454663e+00,2.772837240654524651e-02,1.890695806085073913e-02,-1.802056961580613403e-01,1.556575310036593246e-02,9.639601696981911494e-02,-6.189877102014204602e-02,7.383140139194027673e-02,-8.512186816503708453e-02,-8.736490791150362811e-02,2.798553951245789581e-02,1.026242863901238311e-01,3.066385692836353649e-01
5.802188860593211928e+00,3.048135829549331738e-02,1.987088811653931614e-02,-1.843614615612515772e-01,1.314140258646964016e-02,1.016985614296017637e-01,-6.110070644662830147e-02,7.655131730062256223e-02,-8.775146901960298451e-02,-8.699321701776094318e-02,2.851031854489815762e-02,1.036860925447574411e-01,3.115417267184695804e-01
5.802157732343142804e+00,3.306569063958020999e-02,2.076235126795816788e-02,-1.882115437975760974e-01,1.082877850585561678e-02,1.065218515405833427e-01,-6.025788241646223842e-02,7.902795155801273230e-02,-9.017165313490022038e-02,-8.673684587196026086e-02,2.894492352649090383e-02,1.044612784696360014e-01,3.158815920878457195e-01
5.802134543502615038e+00,3.549508647533435035e-02,2.159325760447703899e-02,-1.917862728511328108e-01,8.637446048473416266e-03,1.109117965035674586e-01,-5.938559997350131153e-02,8.128631065129876543e-02,-9.239652533494670250e-02,-8.658601046067088136e-02,2.930546606348908428e-02,1.050043372119889434e-01,3.197268665407145272e-01
5.802117351756163721e+00,3.778212119859983287e-02,2.237263534233892640e-02,-1.951111494005501601e-01,6.571446824881300303e-03,1.149107588955440573e-01,-5.849679242590725969e-02,8.334843499199336148e-02,-9.443928155398229052e-02,-8.653088726305563361e-02,2.960595802508476579e-02,1.053599356417132676e-01,3.231363574880606326e-01
5.802104668724656023e+00,3.993827397161547887e-02,2.310744914335637404e-02,-1.982079442685550086e-01,4.631027705286488300e-03,1.185574957593690526e-01,-5.760230704927023909e-02,8.523372240189691640e-02,-9.631234566350103943e-02,-8.656203098670878227e-02,2.985836047678673902e-02,1.055647260175574392e-01,3.261607662346771574e-01
5.802095357509176488e+00,4.197399714478303179e-02,2.380317748599895811e-02,-2.010955055035905659e-01,2.813876064069928060e-03,1.218872553811510689e-01,-5.671115236550201832e-02,8.695925039946983404e-02,-9.802744399491804261e-02,-8.667059168517989021e-02,3.007272920997801011e-02,1.056488106794343240e-01,3.288440590351163206e-01
5.802088553135592797e+00,4.389879580425833094e-02,2.446421805808843275e-02,-2.037903561139485786e-01,1.115999101509767286e-03,1.249319593049841026e-01,-5.583072153470971383e-02,8.854007676763521462e-02,-9.959564758074901381e-02,-8.684841343380945988e-02,3.025740934414697381e-02,1.056369274914682882e-01,3.312245425520343178e-01
5.802083600678213493e+00,4.572130954943065539e-02,2.509417210451691388e-02,-2.063071409228498521e-01,-4.676525525524300678e-04,1.277204273674690804e-01,-5.496699598466261993e-02,8.998950976162388427e-02,-1.010273987469122864e-01,-8.708806304455547764e-02,3.041924761866004329e-02,1.055494111749489261e-01,3.333357234988224560e-01
5.802080007097790926e+00,4.744939209655867768e-02,2.569604435425253131e-02,-2.086589639784487693e-01,-1.942744608409301610e-03,1.302786202327353982e-01,-5.412473084197431950e-02,9.131934567426859550e-02,-1.023325311177436941e-01,-8.738281798715370752e-02,3.056380281389852946e-02,1.054029748335126027e-01,3.352070067307059698e-01
5.802077403754520191e+00,4.909018636609822905e-02,2.627238439877435314e-02,-2.108576460519275275e-01,-3.315250270278365281e-03,1.326298840189498174e-01,-5.330762288960605444e-02,9.254007476735330584e-02,-1.035202877904131263e-01,-8.772663133484526199e-02,3.069554298283020191e-02,1.052113470181185451e-01,3.368642697395585750e-01
5.802075517249424053e+00,5.065019393579982959e-02,2.682538757602079271e-02,-2.129139233920298857e-01,-4.591235497933020271e-03,1.347951878534729142e-01,-5.251846164831008162e-02,9.366105815715883298e-02,-1.045993399916701344e-01,-8.811408472179949047e-02,3.081802369107979056e-02,1.049857924637458001e-01,3.383303407729735812e-01
5.802074146772670638e+00,5.213533846734705324e-02,2.735696785026317177e-02,-2.148376029924615183e-01,-5.776711666611355871e-03,1.367933491126154533e-01,-5.175926430248382892e-02,9.469067887123802651e-02,-1.055778071598485052e-01,-8.854033609814097872e-02,3.093404501379416055e-02,1.047355388897094897e-01,3.396254005401436182e-01
5.802073146539425963e+00,5.355102313782112572e-02,2.786881127743584888e-02,-2.166376854285566311e-01,-6.877536478097332623e-03,1.386412435836546220e-01,-5.103139536264986870e-02,9.563647040408551625e-02,-1.064632786494184996e-01,-8.900106643838387455e-02,3.104578721926290821e-02,1.044681277163530819e-01,3.407673224401803758e-01
5.802072412203922447e+00,5.490218234574561346e-02,2.836241593964516916e-02,-2.183224633207366261e-01,-7.899349380431974071e-03,1.403539993615586789e-01,-5.033567209920442043e-02,9.650522593931348814e-02,-1.072628368732700399e-01,-8.949242789102651585e-02,3.115492632689175270e-02,1.041897029681375098e-01,3.417719626911405184e-01
5.802071870383003649e+00,5.619332808606385121e-02,2.883912237071366985e-02,-2.198996013303630981e-01,-8.847531616213306568e-03,1.419451742850957043e-01,-4.967245687241907820e-02,9.730309111712491521e-02,-1.079830815258421978e-01,-9.001099479126178915e-02,3.126273137849293338e-02,1.039052498037798533e-01,3.426534091714783514e-01
5.802071470607857329e+00,5.742859144316133507e-02,2.930013722130368758e-02,-2.213762020416526755e-01,-9.727183782897752193e-03,1.434269173301073452e-01,-4.904173752247542595e-02,9.803564288889660139e-02,-1.086301544770107014e-01,-9.055371827698421860e-02,3.137014552777844800e-02,1.036187918752934506e-01,3.434241959010636003e-01
5.802071179169224102e+00,5.861175966352259042e-02,2.974655204544905673e-02,-2.227588609583909252e-01,-1.054311576937419677e-02,1.448101147421514967e-01,-4.844319697953169274e-02,9.870795666022835757e-02,-1.092097649379317886e-01,-9.111788481488440616e-02,3.147785308335916687e-02,1.033335549413550297e-01,3.440954886823575087e-01
5.802070974436313477e+00,5.974630925721378244e-02,3.017935850244096371e-02,-2.240537130245382758e-01,-1.129984535646549014e-02,1.461045218915972832e-01,-4.787627321823749449e-02,9.932466360339368971e-02,-1.097272145435302104e-01,-9.170107867225207876e-02,3.158633453510873573e-02,1.030521027463622841e-01,3.446772463564305999e-01
5.802070843319908633e+00,6.083543555111532025e-02,3.059946087020129143e-02,-2.252664724774700866e-01,-1.200160279473062863e-02,1.473188819279564188e-01,-4.734021062362639420e-02,9.988999973082811346e-02,-1.101874220530931342e-01,-9.230114820543157406e-02,3.169591141716733562e-02,1.027764500471196607e-01,3.451783613090021463e-01
5.802070778621181368e+00,6.188207908363186488e-02,3.100768649736719215e-02,-2.264024674005185866e-01,-1.265233941438728346e-02,1.484610323344412730e-01,-4.683410376407379228e-02,1.004078480670056450e-01,-1.105949474297203000e-01,-9.291617574112219502e-02,3.180678265405439270e-02,1.025081567639176822e-01,3.456067822229600961e-01
5.802070777063640605e+00,6.288894919479258439e-02,3.140479463943772476e-02,-2.274666700142137232e-01,-1.325573885984384151e-02,1.495380004638057481e-01,-4.635693448830757735e-02,1.008817750366331201e-01,-1.109540151153658033e-01,-9.354445077765201344e-02,3.191905382428914667e-02,1.022484065048787222e-01,3.459696215695394206e-01
5.802070837849695017e+00,6.385854512985408848e-02,3.179148400100494792e-02,-2.284637235020370305e-01,-1.381522993245899548e-02,1.505560890895374371e-01,-4.590760318195795386e-02,1.013150620002469943e-01,-1.112685363680629286e-01,-9.418444621379723491e-02,3.203276057302740371e-02,1.019980721251981803e-01,3.462732499273610820e-01
5.802070961618005285e+00,6.479317494025690904e-02,3.216839922201179119e-02,-2.293979659842440011e-01,-1.433400031051099144e-02,1.515209529439401070e-01,-4.548495493814875418e-02,1.017107327107422132e-01,-1.115421305705851102e-01,-9.483479731183991346e-02,3.214788721915439601e-02,1.017577705076404826e-01,3.465233788928798742e-01
5.802071149705137820e+00,6.569497243390867713e-02,3.253613648815670278e-02,-2.302734521162119463e-01,-1.481501062410148402e-02,1.524376671442626840e-01,-4.508780131842106409e-02,1.020715773324723519e-01,-1.117781454552215503e-01,-9.549428311210138298e-02,3.226438143638908629e-02,1.015279083648496922e-01,3.467251340799010206e-01
5.802071403636525737e+00,6.656591239763433310e-02,3.289524840526618366e-02,-2.310939726841182151e-01,-1.526100851572332641e-02,1.533107883348957534e-01,-4.471493830631773081e-02,1.024001735547770686e-01,-1.119796762180078342e-01,-9.616181003333038046e-02,3.238216574298973666e-02,1.013087205499439425e-01,3.468831194866940915e-01
5.802071724788679496e+00,6.740782428837979734e-02,3.324624824887856267e-02,-2.318630724919774067e-01,-1.567454242952350321e-02,1.541444093010587990e-01,-4.436516098709933353e-02,1.026989052407793618e-01,-1.121495835184190548e-01,-9.683639741386383670e-02,3.250114640983264858e-02,1.011003021054559248e-01,3.470014743271218061e-01
5.802072114177837747e+00,6.822240456629524719e-02,3.358961367954188537e-02,-2.325840667739047518e-01,-1.605797495474499056e-02,1.549422077394251029e-01,-4.403727542376015269e-02,1.029699789770895518e-01,-1.122905103780199865e-01,-9.751716477033677000e-02,3.262122029036821497e-02,1.009026350707956515e-01,3.470839232697187082e-01
5.802072572340667200e+00,6.901122782201291050e-02,3.392578999887452262e-02,-2.332600563192986642e-01,-1.641349560931600754e-02,1.557074898050112843e-01,-4.373010814189261936e-02,1.032154388280421969e-01,-1.124048980047093749e-01,-9.820332057256916936e-02,3.274227998628402581e-02,1.007156108961695107e-01,3.471338209001413877e-01
5.802073099280770307e+00,6.977575683206180268e-02,3.425519300957898666e-02,-2.338939414630185898e-01,-1.674313299381285924e-02,1.564432289920599795e-01,-4.344251358393100976e-02,1.034371795470391681e-01,-1.124950005787539731e-01,-9.889415235428557216e-02,3.286421768756937062e-02,1.005390491691883631e-01,3.471541911134733427e-01
5.802073694461082454e+00,7.051735166019688916e-02,3.457821153322736263e-02,-2.344884350650311977e-01,-1.704876627825693824e-02,1.571521008498620864e-01,-4.317337984667196649e-02,1.036369584555809908e-01,-1.125628990434563992e-01,-9.958901799905781060e-02,3.298692796308740072e-02,1.003727132435394132e-01,3.471477620500564298e-01
5.802074356827191970e+00,7.123727790823919381e-02,3.489520963202565051e-02,-2.350460745824909103e-01,-1.733213600751064287e-02,1.578365139825256003e-01,-4.292163297440543257e-02,1.038164061660374338e-01,-1.126105139476300948e-01,-1.002873380590570684e-01,3.311030972588118598e-02,1.002163232625037786e-01,3.471169971091025985e-01
5.802075084850438103e+00,7.193671420760018587e-02,3.520652857443409139e-02,-2.355692333203791844e-01,-1.759485422769591426e-02,1.584986377344809738e-01,-4.268624004313577996e-02,1.039770362958095801e-01,-1.126396173895538033e-01,-1.009885889807681791e-01,3.323426755461501847e-02,1.000695669900767831e-01,3.470641225061236179e-01
5.802075876582589053e+00,7.261675903179579117e-02,3.551248857915575291e-02,-2.360601309335624565e-01,-1.783841394776881570e-02,1.591404269207876698e-01,-4.246621123884068705e-02,1.041202542971651213e-01,-1.126518441131616477e-01,-1.016922971267566617e-01,3.335871251733436849e-02,9.993210879600429586e-02,3.469911517814266433e-01
5.802076729716165282e+00,7.327843690075287741e-02,3.581339036739687037e-02,-2.365208432426188501e-01,-1.806419795840698977e-02,1.597636439227912153e-01,-4.226060110411397619e-02,1.042473655077735539e-01,-1.126487018072279273e-01,-1.023980334959506411e-01,3.348356261486002544e-02,9.980359708576232169e-02,3.468999076161134454e-01
5.802077641646212314e+00,7.392270403940694179e-02,3.610951654930381199e-02,-2.369533114174004196e-01,-1.827348703565185098e-02,1.603698784350596762e-01,-4.206850910248330355e-02,1.043595825110797265e-01,-1.126315806575048928e-01,-1.031054090568025716e-01,3.360874293754598230e-02,9.968367042041004211e-02,3.467920412679931785e-01
5.802078609530611608e+00,7.455045354582895412e-02,3.640113286699413891e-02,-2.373593505755618449e-01,-1.846746755999963477e-02,1.609605651184863595e-01,-4.188907962781907718e-02,1.044580318825214793e-01,-1.126017622003810947e-01,-1.038140706182421741e-01,3.373418560991415377e-02,9.957196253273181696e-02,3.466690499015859794e-01
